"species","lat","lon"
"Myrcia_hatschbachii",-27.8,"-50.16667"
"Myrcia_hartwegiana",-26.01667,"-48.85"
"Myrcia_hartwegiana",-27.63333,"-48.65"
"Myrcia_hartwegiana",-27.63333,"-48.65"
"Myrcia_hatschbachii",-26.61667,"-50.3"
"Myrcia_hebepetala",-26.41667,"-50.15"
"Myrcia_ferruginosa",-26.9395176090861,"-48.6776123003494"
"Myrcia_eugeniopsoides",-26.0304,"-48.8518"
"Myrcia_tijucensis",-26.88333,"-48.65"
"Myrcia_pubipetala",-27.06667,"-49.51667"
"Myrcia_hebepetala",-27.06667,"-49.51667"
"Myrcia_ferruginosa",-26.9241714020206,"-48.6414841397452"
"Myrcia_pubipetala",-27.06667,"-49.51667"
"Myrcia_tijucensis",-26.88333,"-48.65"
"Myrcia_pubipetala",-26.9241714020206,"-48.6414841397452"
"Myrcia_hatschbachii",-25.18333,"-50.56667"
"Myrcia_hartwegiana",-25.38333,"-51.45"
"Myrcia_brasiliensis",-26.88333,"-48.65"
"Myrcia_neoregeliana",-26.96446,"-48.74815"
"Myrcia_pubipetala",-22,"-42.05"
"Myrcia_pubipetala",-27.06667,"-49.51667"
"Myrcia_spectabilis",-26.74899,"-48.94143"
"Myrcia_hebepetala",-26.88333,"-48.65"
"Myrcia_ferruginosa",-26.74899,"-48.94143"
"Myrcia_hartwegiana",-26.88333,"-48.65"
"Myrcia_tijucensis",-26.88333,"-48.65"
"Myrcia_brasiliensis",-26.92417,"-48.64148"
"Myrcia_tijucensis",-26.88333,"-48.65"
"Myrcia_spectabilis",-26.93333,"-49.05"
"Myrcia_pubipetala",-28.43386,"-49.19491"
"Myrcia_ferruginosa",-27.12771,"-48.91273"
"Myrcia_spectabilis",-27.1,"-48.83333"
"Myrcia_excoriata",-26.90806,"-48.66167"
"Myrcia_ferruginosa",-26.9395176090861,"-48.6776123003494"
"Myrcia_spectabilis",-26.88333,"-48.65"
"Myrcia_pubipetala",-26.43333,"-49"
"Myrcia_tijucensis",-27.06667,"-49.51667"
"Myrcia_ferruginosa",-27.03954,"-49.4712"
"Myrcia_hebepetala",-26.88333,"-48.65"
"Myrcia_neoriedeliana",-22.546384,"-42.30864"
"Myrcia_hebepetala",-27.63333,"-48.66667"
"Myrcia_pubipetala",-27.1,"-48.91667"
"Myrcia_ferruginosa",-27.03954,"-49.4712"
"Myrcia_excoriata",-27.12771,"-48.91273"
"Myrcia_hartwegiana",-27.55,"-48.66667"
"Myrcia_brasiliensis",-27.1,"-48.83333"
"Myrcia_brasiliensis",-22.973264,"-43.249464"
"Myrcia_pubipetala",-27.09924,"-48.9153"
"Myrcia_hebepetala",-28.3,"-49.93333"
"Myrcia_tijucensis",-27.1,"-48.93333"
"Myrcia_pubipetala",-27.13333,"-48.83333"
"Myrcia_spectabilis",-27.63333,"-48.66667"
"Myrcia_pubipetala",-27.61667,"-48.66667"
"Myrcia_hartwegiana",-27.1,"-48.93333"
"Myrcia_ferruginosa",-27.61667,"-48.66667"
"Myrcia_hartwegiana",-26.88333,"-48.65"
"Myrcia_hebepetala",-27.63333,"-48.66667"
"Myrcia_lenheirensis",-21.71744375,"-43.9258115"
"Myrcia_excoriata",-21.39079503,"-42.69604491"
"Myrcia_spectabilis",-26.01667,"-48.85"
"Myrcia_flagellaris",-26.01667,"-48.85"
"Myrcia_pubipetala",-27.17874,"-49.20651"
"Myrcia_hartwegiana",-26.2,"-49.28333"
"Myrcia_hartwegiana",-27.1,"-52.6"
"Myrcia_hebepetala",-26.2,"-49.28333"
"Myrcia_eugeniopsoides",-29.50003293,"-49.85283965"
"Myrcia_brasiliensis",-27.63333,"-48.66667"
"Myrcia_costeira",-26.37056,"-48.72167"
"Myrcia_brasiliensis",-27.63333,"-48.66667"
"Myrcia_spectabilis",-27.12771,"-48.91273"
"Myrcia_pubipetala",-27.12771,"-48.91273"
"Myrcia_hartwegiana",-26.2,"-49.28333"
"Myrcia_hartwegiana",-27.63333,"-48.65"
"Myrcia_hartwegiana",-27.68274,"-49.14811"
"Myrcia_hartwegiana",-27.63333,"-48.65"
"Myrcia_hartwegiana",-27.68274,"-49.14811"
"Myrcia_tenuivenosa",-26.0304,"-48.8518"
"Myrcia_eugeniopsoides",-26.0304,"-48.8518"
"Myrcia_flagellaris",-26.0304,"-48.8518"
"Myrcia_eugeniopsoides",-26.03686,"-48.82561"
"Myrcia_brasiliensis",-26.080930492579,"-48.9197777023502"
"Myrcia_brasiliensis",-26.0819,"-48.91762"
"Myrcia_oblongata",-27.84505101,"-54.60029937"
"Myrcia_ferruginosa",-27.17874,"-49.20651"
"Myrcia_brasiliensis",-27.63333,"-48.66667"
"Myrcia_hatschbachii",-27.08333,"-52.13333"
"Myrcia_hartwegiana",-26.2,"-49.28333"
"Myrcia_tijucensis",-26.48333,"-49.06667"
"Myrcia_ferruginosa",-26.41667,"-49.21667"
"Myrcia_pubipetala",-27.17874,"-49.20651"
"Myrcia_excoriata",-27.39194,"-49.35556"
"Myrcia_hartwegiana",-26.2,"-49.28333"
"Myrcia_hebepetala",-26.2,"-49.28333"
"Myrcia_pubipetala",-26.25792,"-48.63437"
"Myrcia_eugeniopsoides",-25.9904,"-48.69507"
"Myrcia_spectabilis",-26.01667,"-48.85"
"Myrcia_pubipetala",-28.39274,"-49.3956"
"Myrcia_hebepetala",-26.37144,"-48.72122"
"Myrcia_eugeniopsoides",-26.92179,"-48.65131"
"Myrcia_hatschbachii",-27.6,"-48.5"
"Myrcia_pubipetala",-27.20577,"-49.5898"
"Myrcia_excoriata",-27.21444,"-49.64306"
"Myrcia_costeira",-26.4069,"-48.6273"
"Myrcia_hebepetala",-26.88333,"-48.65"
"Myrcia_ferruginosa",-28.38333,"-49.51667"
"Myrcia_tijucensis",-27.21667,"-49.65"
"Myrcia_pubipetala",-27.20577,"-49.5898"
"Myrcia_lenheirensis",-20.40828189,"-43.508281"
"Myrcia_brasiliensis",-27.20577,"-49.5898"
"Myrcia_plusiantha",-22.3762,"-42.3827"
"Myrcia_pubipetala",-28.33058,"-49.523"
"Myrcia_spectabilis",-29.08338,"-49.76661"
"Myrcia_costeira",-29.11444,"-49.61667"
"Myrcia_costeira",-29.11444,"-49.61667"
"Myrcia_eugeniopsoides",-29.08338,"-49.76661"
"Myrcia_pubipetala",-29,"-49.76667"
"Myrcia_pubipetala",-29,"-49.76667"
"Myrcia_pubipetala",-29.13333,"-49.68333"
"Myrcia_hebepetala",-27.02861,"-51.16278"
"Myrcia_brasiliensis",-26.93333,"-49.05"
"Myrcia_hartwegiana",-26.93333,"-49.05"
"Myrcia_hebepetala",-26.2744424630258,"-53.3742455892451"
"Myrcia_tijucensis",-29.11667,"-49.66667"
"Myrcia_hartwegiana",-26.01667,"-48.85"
"Myrcia_hartwegiana",-27.61556,"-48.62722"
"Myrcia_spectabilis",-23.33696,"-44.62884"
"Myrcia_spectabilis",-23.2217,"-45.31"
"Myrcia_vittoriana",-17.21501,"-39.25417"
"Myrcia_vittoriana",-17.215,"-39.23333"
"Myrcia_hebepetala",-19.97472,"-43.60306"
"Myrcia_hartwegiana",-19.84806,"-43.37833"
"Myrcia_vittoriana",-23.0667,"-43.9667"
"Myrcia_vittoriana",-22.9159,"-42.8265"
"Myrcia_spectabilis",-22.97326,"-43.24946"
"Myrcia_spectabilis",-22.97326,"-43.24946"
"Myrcia_vittoriana",-22.9159,"-42.8265"
"Myrcia_vittoriana",-22.9159,"-42.8265"
"Myrcia_spectabilis",-22.5597,"-43.18518"
"Myrcia_vittoriana",-22.9159,"-42.8265"
"Myrcia_vittoriana",-22.2045,"-41.50034"
"Myrcia_flagellaris",-25.88476,"-48.57623"
"Myrcia_vittoriana",-23.0667,"-43.9667"
"Myrcia_spectabilis",-22.96713,"-43.23702"
"Myrcia_spectabilis",-22.96713,"-43.23702"
"Myrcia_vittoriana",-22.95982,"-42.88978"
"Myrcia_neoregeliana",-22.95235,"-43.21145"
"Myrcia_hatschbachii",-27.48306,"-50.12194"
"Myrcia_hartwegiana",-25.2572,"-48.79429"
"Myrcia_ferruginosa",-25.8004,"-48.91125"
"Myrcia_spectabilis",-25.63025,"-48.87756"
"Myrcia_hartwegiana",-25.35651,"-48.89966"
"Myrcia_spectabilis",-25.43938,"-48.9192"
"Myrcia_pubipetala",-22.3762,"-42.3827"
"Myrcia_glazioviana",-22.3762,"-42.3827"
"Myrcia_eugeniopsoides",-25.69123,"-48.57429"
"Myrcia_eugeniopsoides",-24.75619,"-48.5049"
"Myrcia_pubipetala",-22.533333,"-42.933333"
"Myrcia_hartwegiana",-25.51452,"-48.99148"
"Myrcia_hartwegiana",-25.51452,"-48.99148"
"Myrcia_hartwegiana",-25.51452,"-48.99148"
"Myrcia_eugeniopsoides",-25.44889,"-48.93083"
"Myrcia_hartwegiana",-25.2572,"-48.79429"
"Myrcia_hatschbachii",-27.48306,"-50.12194"
"Myrcia_ferruginosa",-25.52778,"-48.97222"
"Myrcia_decorticans",-12.51667,"-38.28333"
"Myrcia_hartwegiana",-25.1377,"-48.8215"
"Myrcia_oblongata",-27.9345,"-50.4677"
"Myrcia_spectabilis",-25.1752,"-48.2977"
"Myrcia_spectabilis",-22.60302,"-43.06238"
"Myrcia_brasiliensis",-23.36436,"-44.82489"
"Myrcia_pubipetala",-23.36436,"-44.82489"
"Myrcia_brasiliensis",-23.36436,"-44.82489"
"Myrcia_brasiliensis",-23.36436,"-44.82489"
"Myrcia_brasiliensis",-23.36436,"-44.82489"
"Myrcia_pubipetala",-23.36436,"-44.82489"
"Myrcia_eumecephylla",-19.02583,"-40.1275"
"Myrcia_eumecephylla",-19.09222,"-40.28278"
"Myrcia_vittoriana",-18.45647,"-39.71505"
"Myrcia_excoriata",-18.341,"-40.1444"
"Myrcia_eumecephylla",-18.2625,"-39.805"
"Myrcia_riodocensis",-18.5933,"-39.7322"
"Myrcia_excoriata",-18.341,"-40.1444"
"Myrcia_sucrei",-18.3639,"-40.1524"
"Myrcia_excoriata",-18.3639,"-40.1524"
"Myrcia_sucrei",-18.36253,"-40.16214"
"Myrcia_excoriata",-18.2625,"-39.805"
"Myrcia_eumecephylla",-18.2625,"-39.805"
"Myrcia_obversa",-18.34318,"-40.14648"
"Myrcia_excoriata",-18.2625,"-39.805"
"Myrcia_pubipetala",-18.2625,"-39.805"
"Myrcia_sucrei",-18.25278,"-39.82028"
"Myrcia_brasiliensis",-22.96667,"-43.26667"
"Myrcia_excoriata",-22.96667,"-43.26667"
"Myrcia_laxiflora",-22.96667,"-43.26667"
"Myrcia_anceps",-21.56667,"-41.75"
"Myrcia_pubipetala",-22.97279,"-43.24956"
"Myrcia_neuwiedeana",-12.07667,"-37.70917"
"Myrcia_oblongata",-27.53889,"-51.79222"
"Myrcia_excoriata",-22.5597,"-43.18518"
"Myrcia_excoriata",-22.5597,"-43.18518"
"Myrcia_eugeniopsoides",-24.11604138,"-47.98521512"
"Myrcia_micropetala",-14.64388,"-39.19694"
"Myrcia_tenuifolia",-14.64388,"-39.19694"
"Myrcia_spectabilis",-22.56927,"-43.18273"
"Myrcia_excoriata",-22.5597,"-43.18518"
"Myrcia_anceps",-22.28026,"-42.53459"
"Myrcia_ferruginosa",-22.56927,"-43.18273"
"Myrcia_hebepetala",-19.9,"-43.66667"
"Myrcia_spectabilis",-22.56927,"-43.18273"
"Myrcia_vittoriana",-23.0667,"-43.9667"
"Myrcia_vittoriana",-23.0667,"-43.9667"
"Myrcia_oblongata",-28.95067,"-51.02644"
"Myrcia_hartwegiana",-28.94606,"-51.01512"
"Myrcia_hatschbachii",-28.94517,"-51.05864"
"Myrcia_hartwegiana",-22.68985,"-45.48119"
"Myrcia_hartwegiana",-22.71667,"-45.56667"
"Myrcia_pubipetala",-23.85177,"-45.33614"
"Myrcia_hartwegiana",-22.7394,"-45.5914"
"Myrcia_hartwegiana",-22.68985,"-45.48119"
"Myrcia_hartwegiana",-22.68985,"-45.48119"
"Myrcia_hartwegiana",-22.68988,"-45.48118"
"Myrcia_hartwegiana",-22.68985,"-45.48119"
"Myrcia_hartwegiana",-22.68985,"-45.48119"
"Myrcia_hartwegiana",-22.71354,"-45.56655"
"Myrcia_hartwegiana",-22.68985,"-45.48119"
"Myrcia_obversa",-15.39583,"-39.56611"
"Myrcia_obversa",-15.39583,"-39.56611"
"Myrcia_excoriata",-15.29944,"-39.24028"
"Myrcia_spectabilis",-7.838889,"-35.00278"
"Myrcia_decorticans",-11.47333,"-37.43972"
"Myrcia_decorticans",-11.2825,"-37.26222"
"Myrcia_hartwegiana",-25.4499,"-48.9144"
"Myrcia_hartwegiana",-25.4454,"-48.91637"
"Myrcia_excoriata",-18.38583,"-39.84611"
"Myrcia_spectabilis",-23.21611,"-45.05111"
"Myrcia_excoriata",-23.21639,"-45.05083"
"Myrcia_insigniflora",-23.275,"-45.05083"
"Myrcia_hartwegiana",-21.69722,"-43.88404"
"Myrcia_hartwegiana",-25.3887,"-49.0036"
"Myrcia_hartwegiana",-25.4499,"-48.9144"
"Myrcia_hartwegiana",-25.4499,"-48.9144"
"Myrcia_hartwegiana",-25.4499,"-48.9144"
"Myrcia_hartwegiana",-25.1377,"-48.8215"
"Myrcia_spectabilis",-25.5917,"-48.5558"
"Myrcia_pubipetala",-25.58917,"-48.55389"
"Myrcia_brasiliensis",-25.7891,"-48.5295"
"Myrcia_brasiliensis",-25.30595,"-48.94519"
"Myrcia_tijucensis",-25.4951,"-48.9805"
"Myrcia_spectabilis",-25.8452,"-48.5745"
"Myrcia_hartwegiana",-25.3887,"-49.0036"
"Myrcia_hartwegiana",-25.38805,"-49.00208"
"Myrcia_brasiliensis",-25.70381,"-48.47329"
"Myrcia_hartwegiana",-25.38805,"-49.00208"
"Myrcia_flagellaris",-25.13361,"-47.96167"
"Myrcia_tenuivenosa",-23.4214,"-46.62152"
"Myrcia_spectabilis",-23.0667,"-43.9667"
"Myrcia_hexasticha",-25.13361,"-47.96167"
"Myrcia_decorticans",-10.01364,"-36.01516"
"Myrcia_hebepetala",-24.05167,"-48.40889"
"Myrcia_spectabilis",-24.380456,"-47.07882"
"Myrcia_spectabilis",-24.6475,"-48.39472"
"Myrcia_spectabilis",-24.63083,"-48.40361"
"Myrcia_spectabilis",-24.63083,"-48.40361"
"Myrcia_spectabilis",-24.23556,"-48.07833"
"Myrcia_plusiantha",-24.96236,"-48.41489"
"Myrcia_pubipetala",-29.38213,"-49.76284"
"Myrcia_oblongata",-27.38333,"-55.56666"
"Myrcia_spectabilis",-22.88333,"-43.11667"
"Myrcia_oblongata",-27.68568,"-51.13076"
"Myrcia_oblongata",-27.38333,"-55.56666"
"Myrcia_pubipetala",-26.9241714,"-48.64148414"
"Myrcia_spectabilis",-23.63333,"-45.86667"
"Myrcia_brasiliensis",-25.13361,"-47.96167"
"Myrcia_eugeniopsoides",-25.13361,"-47.96167"
"Myrcia_hartwegiana",-25.05861,"-49.02583"
"Myrcia_hartwegiana",-25.05864,"-49.02589"
"Myrcia_hartwegiana",-25.88944,"-48.95639"
"Myrcia_hartwegiana",-28.8,"-49.9525"
"Myrcia_spectabilis",-23.98588,"-46.74281"
"Myrcia_brasiliensis",-23.36436,"-44.82489"
"Myrcia_brasiliensis",-23.36436,"-44.82489"
"Myrcia_decorticans",-11.92511,"-38.11481"
"Myrcia_decorticans",-11.92511,"-38.11481"
"Myrcia_decorticans",-11.92511,"-38.11481"
"Myrcia_decorticans",-11.92511,"-38.11481"
"Myrcia_decorticans",-11.92504,"-38.11475"
"Myrcia_decorticans",-11.92504,"-38.11475"
"Myrcia_excoriata",-23.15309,"-44.22819"
"Myrcia_obversa",-20.58611,"-40.41028"
"Myrcia_vittoriana",-20.58611,"-40.41028"
"Myrcia_hartwegiana",-21.89972,"-41.91111"
"Myrcia_brasiliensis",-22.97326,"-43.24946"
"Myrcia_spectabilis",-22.96713,"-43.23702"
"Myrcia_brasiliensis",-22.97033,"-43.25785"
"Myrcia_brasiliensis",-22.93333,"-43.25"
"Myrcia_spectabilis",-22.96713,"-43.23702"
"Myrcia_brasiliensis",-22.97033,"-43.25785"
"Myrcia_brasiliensis",-24.38046,"-47.07882"
"Myrcia_tijucensis",-24.380456,"-47.07882"
"Myrcia_brasiliensis",-24.38046,"-47.07882"
"Myrcia_hebepetala",-22.92706,"-45.46261"
"Myrcia_eugeniopsoides",-23.98716,"-46.74026"
"Myrcia_oblongata",-23.604,"-46.919"
"Myrcia_hebepetala",-23.61014,"-46.8441"
"Myrcia_spectabilis",-25.13361,"-47.96167"
"Myrcia_brasiliensis",-27.03953751,"-49.47120386"
"Myrcia_brasiliensis",-24.38046,"-47.07882"
"Myrcia_pubipetala",-24.38046,"-47.07882"
"Myrcia_brasiliensis",-24.380456,"-47.07882"
"Myrcia_flagellaris",-25.13361,"-47.96167"
"Myrcia_spectabilis",-24.380456,"-47.07882"
"Myrcia_brasiliensis",-24.38048,"-47.07884"
"Myrcia_pubipetala",-23.66311,"-46.77296"
"Myrcia_spectabilis",-25.13361,"-47.96167"
"Myrcia_flagellaris",-25.133613942602,"-47.9616654742289"
"Myrcia_ferruginosa",-19.9075,"-40.55306"
"Myrcia_excoriata",-19.9075,"-40.55306"
"Myrcia_subterminalis",-19.9075,"-40.55306"
"Myrcia_hartwegiana",-19.9075,"-40.55306"
"Myrcia_ferruginosa",-19.9075,"-40.55306"
"Myrcia_ferruginosa",-19.75111,"-40.93472"
"Myrcia_brasiliensis",-29.48734,"-49.85286"
"Myrcia_pubipetala",-29.38433,"-49.83887"
"Myrcia_eugeniopsoides",-29.38433,"-49.83887"
"Myrcia_pubipetala",-29.38433,"-49.83887"
"Myrcia_eugeniopsoides",-29.38433,"-49.83887"
"Myrcia_tijucensis",-29.38433,"-49.83887"
"Myrcia_eugeniopsoides",-29.38433,"-49.83887"
"Myrcia_eugeniopsoides",-29.38433,"-49.83887"
"Myrcia_pubipetala",-29.38433,"-49.83887"
"Myrcia_tijucensis",-29.38433,"-49.83887"
"Myrcia_eugeniopsoides",-29.38433,"-49.83887"
"Myrcia_hartwegiana",-29.18468,"-50.08368"
"Myrcia_hartwegiana",-29.18468,"-50.08368"
"Myrcia_hatschbachii",-25.32172,"-49.15966"
"Myrcia_plusiantha",-23.3,"-45.06667"
"Myrcia_hartwegiana",-22.7,"-45.48333"
"Myrcia_hartwegiana",-22.7,"-45.48333"
"Myrcia_hartwegiana",-22.7,"-45.48333"
"Myrcia_neoregeliana",-15.28661,"-39.09074"
"Myrcia_excoriata",-22.5597,"-43.18518"
"Myrcia_hatschbachii",-25.44412,"-49.06254"
"Myrcia_pubipetala",-25.55151,"-48.63388"
"Myrcia_excoriata",-20.50278,"-41.0875"
"Myrcia_hebepetala",-20.17639,"-41.43417"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.259839,"-34.94626"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-8.260094,"-34.94517"
"Myrcia_excoriata",-19.97139,"-40.53028"
"Myrcia_plusiantha",-19.97833,"-40.53528"
"Myrcia_hartwegiana",-22.71667,"-45.56667"
"Myrcia_brasiliensis",-25.33,"-48.9"
"Myrcia_hartwegiana",-25.32,"-49.92"
"Myrcia_tenuivenosa",-25.17,"-49.12"
"Myrcia_pubipetala",-25.17,"-49.12"
"Myrcia_pubipetala",-25.17,"-49.12"
"Myrcia_laxiflora",-22.5597,"-43.18518"
"Myrcia_hartwegiana",-21.69723,"-43.88405"
"Myrcia_hartwegiana",-21.69715,"-43.88397"
"Myrcia_hartwegiana",-21.97333,"-43.8875"
"Myrcia_hebepetala",-21.7,"-43.88333"
"Myrcia_hatschbachii",-25.43805,"-49.21153"
"Myrcia_vittoriana",-18.45647,"-39.71505"
"Myrcia_hebepetala",-21.9619,"-44.8918"
"Myrcia_excoriata",-20.6824,"-42.4389"
"Myrcia_tenuivenosa",-21.02614,"-46.98892"
"Myrcia_sucrei",-15.25833,"-39.37"
"Myrcia_obversa",-18.74389,"-39.75972"
"Myrcia_excoriata",-18.42056,"-39.71917"
"Myrcia_eumecephylla",-19.05111,"-40.14583"
"Myrcia_spectabilis",-22.43333,"-42.98333"
"Myrcia_spectabilis",-22.43333,"-42.98333"
"Myrcia_hebepetala",-22.9058,"-43.22489"
"Myrcia_brasiliensis",-25.0173,"-47.9289"
"Myrcia_eugeniopsoides",-24.388,"-47.926"
"Myrcia_pubipetala",-25.0185,"-47.9301"
"Myrcia_hebepetala",-25.0172,"-47.9288"
"Myrcia_eugeniopsoides",-25.0183,"-47.9299"
"Myrcia_brasiliensis",-25.07289,"-47.92285"
"Myrcia_spectabilis",-24.75008,"-47.67447"
"Myrcia_eugeniopsoides",-24.78333,"-47.7"
"Myrcia_pubipetala",-23.79517,"-45.99814"
"Myrcia_pubipetala",-23.79517,"-45.99814"
"Myrcia_hebepetala",-24.815,"-47.74222"
"Myrcia_spectabilis",-23.3025,"-44.8"
"Myrcia_pubipetala",-23.3025,"-44.81694"
"Myrcia_pubipetala",-23.3025,"-44.81694"
"Myrcia_pubipetala",-23.36667,"-44.8"
"Myrcia_excoriata",-23.36667,"-44.8"
"Myrcia_insigniflora",-23.34016,"-44.83659"
"Myrcia_spectabilis",-23.36436,"-44.82489"
"Myrcia_spectabilis",-23.36436,"-44.82489"
"Myrcia_spectabilis",-23.36436,"-44.82489"
"Myrcia_spectabilis",-23.3025,"-44.8"
"Myrcia_insigniflora",-23.3635,"-44.8288"
"Myrcia_insigniflora",-23.36667,"-44.8"
"Myrcia_insigniflora",-23.34016,"-44.83659"
"Myrcia_neoriedeliana",-23.36436,"-44.82489"
"Myrcia_spectabilis",-23.36436,"-44.82489"
"Myrcia_spectabilis",-23.36436,"-44.82489"
"Myrcia_pubipetala",-23.36667,"-44.8"
"Myrcia_tenuivenosa",-23.36667,"-44.8"
"Myrcia_tenuivenosa",-23.36667,"-44.8"
"Myrcia_insigniflora",-23.36667,"-44.8"
"Myrcia_brasiliensis",-27.73675,"-48.75645"
"Myrcia_spectabilis",-23.36436,"-44.82489"
"Myrcia_insigniflora",-23.36436,"-44.82489"
"Myrcia_eugeniopsoides",-24.00692,"-47.47291"
"Myrcia_decorticans",-11.04278,"-37.19444"
"Myrcia_decorticans",-11.04278,"-37.19444"
"Myrcia_decorticans",-11.0429,"-37.1944"
"Myrcia_decorticans",-11.0429,"-37.1944"
"Myrcia_excoriata",-10.45833,"-37.20806"
"Myrcia_vittoriana",-15.15,"-39.06667"
"Myrcia_obversa",-15.21787,"-39.03273"
"Myrcia_obversa",-15.15,"-39.08333"
"Myrcia_decorticans",-11.31667,"-37.5"
"Myrcia_decorticans",-11.35083,"-37.44806"
"Myrcia_neoriedeliana",-11.35083,"-37.44806"
"Myrcia_ferruginosa",-15.1983,"-39.03217"
"Myrcia_vittoriana",-14.59405,"-39.057"
"Myrcia_micropetala",-14.35633,"-39.02305"
"Myrcia_vittoriana",-15.1983,"-39.03217"
"Myrcia_neuwiedeana",-16.49995,"-39.13601"
"Myrcia_decorticans",-10.6495,"-36.77945"
"Myrcia_brasiliensis",-14.85278,"-40.82889"
"Myrcia_decorticans",-10.6351,"-36.92311"
"Myrcia_decorticans",-10.56162,"-36.9032"
"Myrcia_excoriata",-11.16083,"-37.26167"
"Myrcia_decorticans",-10.44167,"-36.51222"
"Myrcia_excoriata",-11.16083,"-37.26167"
"Myrcia_excoriata",-11.16083,"-37.26167"
"Myrcia_oblongata",-24.96424,"-53.43753"
"Myrcia_hebepetala",-21.367,"-45.513"
"Myrcia_decorticans",-10.45076,"-36.64716"
"Myrcia_decorticans",-10.45076,"-36.64716"
"Myrcia_vittoriana",-15.27635,"-38.99987"
"Myrcia_hartwegiana",-25.88333,"-48.58333"
"Myrcia_hartwegiana",-25.89028,"-48.95667"
"Myrcia_hartwegiana",-25.89028,"-48.95667"
"Myrcia_hartwegiana",-25.89028,"-48.95667"
"Myrcia_hartwegiana",-25.89028,"-48.95667"
"Myrcia_tetraphylla",-16.39551,"-39.1884"
"Myrcia_glazioviana",-22.9159,"-42.8265"
"Myrcia_decorticans",-12.25,"-38"
"Myrcia_hebepetala",-22.8667,"-46.9833"
"Myrcia_hebepetala",-22.8757,"-46.9694"
"Myrcia_hebepetala",-22.83694,"-46.93278"
"Myrcia_hebepetala",-22.9,"-46.85"
"Myrcia_hebepetala",-22.91667,"-46.86667"
"Myrcia_excoriata",-19.0025,"-43.19417"
"Myrcia_hebepetala",-19.0025,"-43.19417"
"Myrcia_pubipetala",-23.76944,"-46.2875"
"Myrcia_excoriata",-11.35083,"-37.44833"
"Myrcia_flagellaris",-24.5675,"-48.38611"
"Myrcia_flagellaris",-24.63139,"-48.38861"
"Myrcia_spectabilis",-22.78513,"-43.47032"
"Myrcia_spectabilis",-22.78513,"-43.47032"
"Myrcia_anceps",-21.96805,"-41.94772"
"Myrcia_spectabilis",-22.78513,"-43.47032"
"Myrcia_tijucensis",-22.55331,"-43.04873"
"Myrcia_spectabilis",-22.78513,"-43.47032"
"Myrcia_spectabilis",-22.78513,"-43.47032"
"Myrcia_hartwegiana",-21.8446,"-43.8012"
"Myrcia_lenheirensis",-21.70642,"-43.8924"
"Myrcia_spectabilis",-23.85225,"-46.41735"
"Myrcia_eugeniopsoides",-23.85228,"-46.41734"
"Myrcia_hartwegiana",-20.36087,"-43.48767"
"Myrcia_hatschbachii",-25.443,"-49.23781"
"Myrcia_oblongata",-27.92117,"-50.61494"
"Myrcia_insigniflora",-23.35722,"-44.8675"
"Myrcia_ferruginosa",-22.45486,"-42.99306"
"Myrcia_lenheirensis",-20.50417,"-43.64611"
"Myrcia_spectabilis",-22.45486,"-42.99306"
"Myrcia_pubipetala",-22.27111,"-42.59333"
"Myrcia_plusiantha",-22.97194,"-43.25414"
"Myrcia_plusiantha",-22.43528,"-42.52217"
"Myrcia_plusiantha",-22.37575,"-42.50194"
"Myrcia_subterminalis",-19.97072,"-40.53703"
"Myrcia_spectabilis",-19.91178,"-40.53772"
"Myrcia_plusiantha",-19.19189,"-39.95258"
"Myrcia_tenuifolia",-19.24722,"-39.96153"
"Myrcia_bicolor",-15.16619,"-39.34589"
"Myrcia_subterminalis",-15.17361,"-39.34167"
"Myrcia_spectabilis",-22.42814,"-42.03497"
"Myrcia_plusiantha",-22.43636,"-42.02617"
"Myrcia_plusiantha",-22.43636,"-42.02617"
"Myrcia_neoregeliana",-22.96611,"-43.25583"
"Myrcia_laxiflora",-22.43417,"-44.60722"
"Myrcia_pubipetala",-23.35722,"-44.8675"
"Myrcia_costeira",-25.09006,"-47.953"
"Myrcia_bicolor",-23.89,"-46.74111"
"Myrcia_tenuivenosa",-23.63917,"-46.61833"
"Myrcia_spectabilis",-23.34722,"-44.85"
"Myrcia_spectabilis",-23.85228,"-46.41734"
"Myrcia_hartwegiana",-20.36806,"-43.51139"
